Snapshot_Date,SalesPerson_Name,SalesPersonID,AccountManager_ID,AccountManager_Name,country_id,country_name,Company,Vendor ID,Vendor,Balance Outstanding,Future_Aging,Aging_0_30,Aging_31_60,Aging_61_90,Aging_91_120,Aging_121_180,Aging_181_360,Above_361_Aging,%GT,LP Date,Vendor LP Amount
2024-05-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,42868.21,480.31,5431.68,6314.21,6305.0,6244.24,6879.69,5917.99,5775.41,0.04,2024-03-23 14:10:51.697037,4766.92
2024-06-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,47929.84,1257.22,6941.12,5973.96,5211.0,6342.85,6725.63,7388.93,9346.34,0.07,2024-03-23 14:10:51.697037,4766.92
2024-07-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,52871.86,716.25,6492.24,7331.44,6094.25,4831.77,6785.64,6632.43,14704.07,0.03,2024-03-23 14:10:51.697037,4766.92
2024-08-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,44801.69,871.18,6002.53,7170.42,6597.48,5330.54,5632.23,7284.69,6783.8,0.03,2024-07-09 14:10:51.697413,12258.34
2024-09-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,47738.32,737.0,5210.66,5772.11,7620.08,5218.21,5864.51,5554.57,12498.19,0.07,2024-07-09 14:10:51.697413,12258.34
2024-10-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,52532.34,1419.67,6580.72,5032.47,6394.97,7044.32,5346.62,5826.89,16306.36,0.1,2024-07-09 14:10:51.697413,12258.34
2024-11-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,55629.67,693.94,5119.44,5565.98,5421.95,7111.13,6782.05,5295.0,20334.12,0.1,2024-07-09 14:10:51.697413,12258.34
2024-12-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,53544.94,1268.95,7110.35,5374.0,5228.4,5210.07,8006.04,5901.44,16714.63,0.08,2024-11-18 14:10:51.697768,7259.46
2025-01-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,58454.46,1452.87,6482.71,6639.39,5952.14,4629.7,6329.54,7181.59,21239.39,0.05,2024-11-18 14:10:51.697768,7259.46
2025-02-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,62399.31,645.82,5971.29,6515.75,5829.17,6087.94,5628.01,24668.795414458422,26372.91,0.07,2024-11-18 14:10:51.697768,7259.46
2025-03-01,Angie Henderson,3,1,Gabrielle Davis,4,Lebanon,Brown-Wall,75,Jason Daniels,66133.82,1020.43,5101.12,6991.82,5296.92,6853.36,5328.49,5769.86,30792.25,0.06,2024-11-18 14:10:51.697768,7259.46
2023-04-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,25363.89,2009.3,12681.94,7609.17,2536.39,1268.19,760.92,253.64,253.64,0.02,,0.0
2023-05-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,39476.69,1725.23,17869.2,11590.78,5810.52,1995.9,1185.09,607.24,417.96,0.01,,0.0
2023-06-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,57071.83,1840.95,22699.52,15597.27,9921.28,5397.5,1691.77,885.23,879.26,0.14,,0.0
2023-07-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,54394.66,4677.16,25593.81,21318.71,7482.14,0.0,0.0,0.0,0.0,0.14,2023-06-12 14:10:51.698407,22609.58
2023-08-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,72416.44,3760.52,25905.54,23183.16,18771.52,4556.22,0.0,0.0,0.0,0.13,2023-06-12 14:10:51.698407,22609.58
2023-09-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,86976.98,1523.2,20495.13,25026.07,24040.09,13770.73,3644.95,0.0,0.0,0.09,2023-06-12 14:10:51.698407,22609.58
2023-10-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,84122.06,4066.51,26929.08,22347.56,23639.03,11206.39,0.0,0.0,0.0,0.02,2023-09-27 14:10:51.698689,22722.73
2023-11-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,98754.39,3818.62,22150.23,25463.96,22467.86,21209.5,7462.84,0.0,0.0,0.03,2023-09-27 14:10:51.698689,22722.73
2023-12-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,112867.18,2195.2,20155.71,22193.6,25377.8,24661.33,15697.37,4781.37,0.0,0.07,2023-09-27 14:10:51.698689,22722.73
2024-01-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,102477.0,1894.42,22853.24,20636.85,24679.89,22137.01,12170.01,0.0,0.0,0.02,2023-12-09 14:10:51.698990,27498.05
2024-02-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,117427.37,3010.99,20063.85,23018.59,21231.27,24534.18,19965.35,8614.12,0.0,0.14,2023-12-09 14:10:51.698990,27498.05
2024-03-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,135976.75,2377.06,24515.02,20559.71,21792.49,21059.02,26861.05,14486.5,6702.96,0.08,2023-12-09 14:10:51.698990,27498.05
2024-04-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,131427.55,2307.57,26008.75,22882.47,21795.72,21133.84,19434.16,20172.62,0.0,0.14,2024-03-22 14:10:51.699272,22036.92
2024-05-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,147821.9,2096.8,24433.99,27083.55,22106.24,19291.48,19215.88,21327.8,14362.96,0.11,2024-03-22 14:10:51.699272,22036.92
2024-06-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,162557.13,3137.02,23941.01,23793.81,27053.43,20605.64,17515.82,21091.4,28556.03,0.05,2024-03-22 14:10:51.699272,22036.92
2024-07-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,163302.67,4255.46,25390.13,27822.39,22131.99,26826.67,19345.9,18149.91,23635.67,0.08,2024-06-26 14:10:51.699561,19297.94
2024-08-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,180493.08,4246.06,27196.03,22488.09,26271.12,26367.23,20971.73,22211.71,34987.18,0.14,2024-06-26 14:10:51.699561,19297.94
2024-09-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,197466.26,3387.03,25943.26,26658.56,21123.12,28355.58,23370.95,22037.99,49976.79,0.07,2024-06-26 14:10:51.699561,19297.94
2024-10-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,139561.08,4444.88,25389.45,25705.94,25337.07,23599.51,29178.68,10350.43,0.0,0.14,2024-09-21 14:10:51.699847,77145.54
2024-11-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,160389.1,2449.84,28856.35,26518.79,23470.29,26047.98,21998.43,27065.35,6431.9,0.04,2024-09-21 14:10:51.699847,77145.54
2024-12-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,176933.86,2513.06,23936.73,27836.59,24920.28,24093.54,28090.35,20809.36,27247.02,0.06,2024-09-21 14:10:51.699847,77145.54
2025-01-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,135084.12,6016.15,25497.88,27302.89,28833.92,23871.26,26653.34,2924.83,0.0,0.07,2024-12-10 14:10:51.700126,62556.31
2025-02-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,155970.85,3760.4,28488.22,24190.78,28484.61,29056.65,24962.26,18624.67,2163.66,0.03,2024-12-10 14:10:51.700126,62556.31
2025-03-01,Cristian Santos,5,3,Monica Herrera,1,United Kingdom,Gates PLC,76,Randy Shah,170865.79,2806.2,20686.23,27746.07,26995.41,29685.3,25005.68,24233.88,16513.23,0.13,2024-12-10 14:10:51.700126,62556.31
2023-04-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,32614.97,3251.39,9784.49,8153.74,6522.99,4892.25,1630.75,978.45,652.3,0.02,,0.0
2023-05-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,45626.76,2090.49,16807.99,8911.09,7820.51,5486.44,3687.35,1516.23,1397.15,0.09,,0.0
2023-06-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,63662.02,4422.46,21485.77,16698.16,8208.73,7078.45,4910.65,2957.12,2323.16,0.13,,0.0
2023-07-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,51739.79,2843.62,21115.02,23138.5,7486.28,0.0,0.0,0.0,0.0,0.09,2023-06-25 14:10:51.700666,28514.39
2023-08-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,64826.43,1573.21,17436.77,22966.35,19517.68,4905.63,0.0,0.0,0.0,0.11,2023-06-25 14:10:51.700666,28514.39
2023-09-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,79847.02,2203.53,21313.29,17802.33,22041.62,15291.55,3398.22,0.0,0.0,0.04,2023-06-25 14:10:51.700666,28514.39
2023-10-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,60299.02,1687.82,22521.95,18965.88,18811.19,0.0,0.0,0.0,0.0,0.07,2023-09-13 14:10:51.700967,35677.85
2023-11-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,73913.46,3581.08,19136.23,23269.08,19851.46,11656.69,0.0,0.0,0.0,0.06,2023-09-13 14:10:51.700967,35677.85
2023-12-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,87144.73,1457.97,18016.28,23276.02,19401.61,18880.65,7570.17,0.0,0.0,0.1,2023-09-13 14:10:51.700967,35677.85
2024-01-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,91649.45,2498.58,22018.22,21972.59,22290.11,17050.93,8317.62,0.0,0.0,0.02,2023-12-30 14:10:51.701248,13275.32
2024-02-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,107910.04,1917.01,24605.34,20499.37,20371.16,21761.8,14163.97,6508.4,0.0,0.05,2023-12-30 14:10:51.701248,13275.32
2024-03-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,125613.55,4417.16,26512.93,20227.95,22281.18,22353.79,18927.99,10506.7,4803.02,0.09,2023-12-30 14:10:51.701248,13275.32
2024-04-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,90133.79,3518.41,23266.31,23040.91,23739.8,19959.86,126.92,0.0,0.0,0.1,2024-03-20 14:10:51.701543,50341.16
2024-05-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,106710.02,4381.02,25645.76,21075.28,25190.54,20108.75,14592.08,97.61,0.0,0.06,2024-03-20 14:10:51.701543,50341.16
2024-06-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,120957.01,3436.86,24456.95,23358.08,22191.2,22436.12,19009.65,9436.08,68.92,0.01,2024-03-20 14:10:51.701543,50341.16
2024-07-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,88913.61,2559.24,24084.93,23413.25,24482.67,16932.75,0.0,0.0,0.0,0.03,2024-06-08 14:10:51.701832,49652.11
2024-08-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,103466.93,1833.07,22131.63,23284.64,23921.35,21330.87,12798.44,0.0,0.0,0.04,2024-06-08 14:10:51.701832,49652.11
2024-09-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,119106.07,3081.43,21135.89,22997.44,24652.52,22670.71,17986.96,9662.55,0.0,0.13,2024-06-08 14:10:51.701832,49652.11
2024-10-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,85935.94,2129.95,18381.43,23758.55,19695.27,24100.69,0.0,0.0,0.0,0.06,2024-09-13 14:10:51.702109,45462.98
2024-11-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,103210.31,2193.68,22786.96,22302.27,19637.6,20797.77,17685.71,0.0,0.0,0.13,2024-09-13 14:10:51.702109,45462.98
2024-12-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,121068.37,4512.44,26233.31,19656.12,23378.39,21477.89,16197.73,14124.92,0.0,0.09,2024-09-13 14:10:51.702109,45462.98
2025-01-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,91878.37,3698.32,24149.62,27020.4,17478.85,23229.5,0.0,0.0,0.0,0.15,2024-12-24 14:10:51.702395,46342.57
2025-02-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,109540.67,3202.43,23955.78,23586.61,24983.83,22661.21,14353.24,0.0,0.0,0.05,2024-12-24 14:10:51.702395,46342.57
2025-03-01,Noah Rhodes,2,3,Monica Herrera,4,Lebanon,Castaneda-Ashley,77,Aaron Bell,122465.38,3394.99,22158.71,21890.5,26363.23,23207.3,20100.45,8745.2,0.0,0.08,2024-12-24 14:10:51.702395,46342.57
2023-04-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,28539.89,4437.03,2853.99,4280.98,5707.98,7134.97,4280.98,2853.99,1426.99,0.11,,0.0
2023-05-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,43865.44,2208.08,16113.25,3037.47,4933.28,6526.72,5672.86,4155.14,3426.72,0.01,,0.0
2023-06-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,60430.96,2144.77,20630.61,12898.24,3362.02,5306.73,6888.82,5234.74,6109.8,0.06,,0.0
2023-07-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,72210.27,2857.46,18066.4,18561.94,9481.63,4099.11,5988.6,6457.49,9555.1,0.04,,0.0
2023-08-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,59085.5,4284.68,19281.58,20517.31,14750.7,4535.91,0.0,0.0,0.0,0.07,2023-07-23 14:10:51.703056,28296.26
2023-09-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,74831.14,3062.4,22858.74,18300.84,17900.38,12335.47,3435.71,0.0,0.0,0.09,2023-07-23 14:10:51.703056,28296.26
2023-10-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,88030.4,2189.8,18845.74,21369.38,20814.06,14263.51,10053.85,2683.86,0.0,0.02,2023-07-23 14:10:51.703056,28296.26
2023-11-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,100736.36,3656.49,18841.7,18852.47,21443.28,19329.28,13031.47,7425.81,1812.35,0.02,2023-07-23 14:10:51.703056,28296.26
2023-12-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,79560.22,3864.07,22123.34,16683.0,22576.78,18177.11,0.0,0.0,0.0,0.07,2023-11-19 14:10:51.703439,36368.66
2024-01-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,93564.9,2699.67,22228.6,19377.77,18241.63,22711.33,11005.57,0.0,0.0,0.06,2023-11-19 14:10:51.703439,36368.66
2024-02-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,109519.84,2286.38,21491.2,22580.53,17156.48,20240.58,20388.63,7662.42,0.0,0.08,2023-11-19 14:10:51.703439,36368.66
2024-03-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,122639.16,2632.4,20734.64,22836.08,19845.69,17236.87,18741.09,17359.23,5885.56,0.06,2023-11-19 14:10:51.703439,36368.66
2024-04-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,88707.58,1918.49,22071.74,19212.16,22890.48,17464.76,7068.45,0.0,0.0,0.08,2024-03-17 14:10:51.703810,47916.02
2024-05-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,101789.15,1849.41,21708.56,19528.78,21136.72,21831.86,12419.44,5163.79,0.0,0.08,2024-03-17 14:10:51.703810,47916.02
2024-06-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,113547.59,2157.83,16817.25,23654.62,19548.67,19671.97,18837.97,11504.82,3512.29,0.03,2024-03-17 14:10:51.703810,47916.02
2024-07-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,128355.08,3470.35,20801.53,17782.33,21691.99,19132.22,20338.75,17257.88,11350.38,0.01,2024-03-17 14:10:51.703810,47916.02
2024-08-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,99376.21,1302.62,19014.55,20371.94,17797.64,22940.84,17466.98,1784.26,0.0,0.12,2024-07-23 14:10:51.704183,41849.95
2024-09-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,114658.92,4293.85,19300.14,20685.03,21287.7,19452.61,20208.34,12624.64,1100.46,0.09,2024-07-23 14:10:51.704183,41849.95
2024-10-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,128588.5,1553.91,17976.65,20314.65,22800.51,19239.08,19425.29,19118.08,9714.24,0.08,2024-07-23 14:10:51.704183,41849.95
2024-11-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,143348.43,4022.54,20284.61,17690.39,22626.57,22334.83,16620.15,20363.49,23428.39,0.04,2024-07-23 14:10:51.704183,41849.95
2024-12-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,137356.63,2138.66,20502.44,20988.18,17458.83,23054.72,22964.39,15582.86,16805.21,0.14,2024-11-08 14:10:51.704549,21808.81
2025-01-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,149567.9,2702.96,19988.72,17923.44,19854.43,18788.32,23855.17,21475.47,27682.35,0.15,2024-11-08 14:10:51.704549,21808.81
2025-02-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,161548.19,3203.89,19318.62,17025.72,20864.01,16735.69,22358.65,23436.8,41808.7,0.07,2024-11-08 14:10:51.704549,21808.81
2025-03-01,Angie Henderson,3,4,Jamie Arnold,3,Saudi Arabia,"Hurst, Freeman and Nelson",78,Paul Payne,176069.71,3939.63,22123.86,17928.22,18727.24,18222.87,17819.56,24405.35,56842.61,0.04,2024-11-08 14:10:51.704549,21808.81
2023-04-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,1196503.03,136522.05,119650.3,179475.45,239300.61,299125.76,179475.45,119650.3,59825.15,0.15,,0.0
2023-05-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,1636779.82,50846.0,487803.94,108130.09,196570.11,294818.47,248027.44,157958.15,143471.62,0.07,,0.0
2023-06-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,1992305.19,49348.21,505324.78,362073.01,161929.84,223890.89,239344.47,248857.08,250885.12,0.13,,0.0
2023-07-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,2239201.15,37222.29,447936.36,446731.28,265507.23,196260.83,219633.85,240095.21,423036.39,0.05,,0.0
2023-08-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,2143621.8,58660.04,507926.97,485407.18,383698.09,236999.89,217295.18,235244.27,77050.21,0.09,2023-07-14 14:10:51.705270,501647.87
2023-09-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,2684013.88,89170.1,710537.83,526035.18,383026.67,363436.54,231676.62,204683.95,264617.09,0.11,2023-07-14 14:10:51.705270,501647.87
2023-10-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,3033590.72,41040.78,547857.92,709286.32,428537.82,356813.68,359932.78,221591.29,409570.91,0.14,2023-07-14 14:10:51.705270,501647.87
2023-11-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,3367238.63,41735.26,510319.3,605525.97,642268.77,334366.98,387092.01,326116.82,561548.77,0.07,2023-07-14 14:10:51.705270,501647.87
2023-12-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,3395991.79,118450.72,712308.05,461405.46,653708.01,569827.51,300112.32,399998.91,298631.54,0.06,2023-11-07 14:10:51.705649,496945.97
2024-01-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,3666507.05,49384.36,433040.81,694216.34,471761.24,679132.51,479937.49,340716.82,567701.84,0.13,2023-11-07 14:10:51.705649,496945.97
2024-02-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,4008311.27,37356.29,467763.64,492422.25,610552.66,564989.01,595342.24,493405.42,783836.06,0.04,2023-11-07 14:10:51.705649,496945.97
2024-03-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,4392685.82,108691.11,494272.86,525358.53,469770.71,621682.28,613875.87,534340.03,1133385.56,0.09,2023-11-07 14:10:51.705649,496945.97
2024-04-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,4242611.8,96270.52,445481.76,575341.98,512820.59,427778.54,707559.55,604916.64,968712.75,0.12,2024-03-20 14:10:51.706060,492462.17
2024-05-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,4611891.84,89950.23,460744.09,571091.7,472654.04,550189.66,511266.51,674532.74,1371413.11,0.14,2024-03-20 14:10:51.706060,492462.17
2024-06-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,5026041.6,105671.54,551977.34,488032.37,542075.42,480138.26,589828.3,571733.71,1802256.2,0.04,2024-03-20 14:10:51.706060,492462.17
2024-07-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,5322377.38,73883.68,473618.28,553977.29,479313.43,562871.73,461314.58,606327.95,2184954.12,0.09,2024-03-20 14:10:51.706060,492462.17
2024-08-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,4375289.94,91546.17,527378.38,497159.17,539339.84,574704.49,451268.97,593507.29,1191931.82,0.05,2024-07-07 14:10:51.706441,1363795.75
2024-09-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,4927878.63,106073.35,749417.13,523801.49,504256.94,457726.65,600240.07,535467.4,1556968.94,0.09,2024-07-07 14:10:51.706441,1363795.75
2024-10-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,5286730.0,50465.23,648790.89,667438.59,499162.88,433089.14,553471.03,596578.37,1888199.09,0.07,2024-07-07 14:10:51.706441,1363795.75
2024-11-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,5699818.79,72073.83,569209.95,681427.12,660295.48,452123.38,442085.78,636614.36,2258062.72,0.11,2024-07-07 14:10:51.706441,1363795.75
2024-12-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,4545057.26,111530.51,638023.86,647396.77,580920.67,632751.93,469788.9,506367.21,1069807.91,0.13,2024-11-26 14:10:51.706805,1619000.19
2025-01-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,4846843.55,46389.36,459192.83,736151.34,557880.37,647965.94,517904.21,500137.2,1427611.65,0.13,2024-11-26 14:10:51.706805,1619000.19
2025-02-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,5204533.38,58503.39,523821.03,483702.66,761656.08,511361.29,596415.21,564410.83,1763166.28,0.05,2024-11-26 14:10:51.706805,1619000.19
2025-03-01,Abigail Shaffer,7,4,Jamie Arnold,4,Lebanon,"Martin, Mcdonald and Anderson",79,Mr. Michael Yates,5687815.83,136993.7,631849.97,558570.3,568829.62,611713.55,569706.17,595482.81,2151663.41,0.07,2024-11-26 14:10:51.706805,1619000.19
2023-04-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Alvarado, Miller and Patterson",80,Alyssa Long,149247.08,7769.76,74623.54,44774.12,14924.71,7462.35,4477.41,1492.47,1492.47,0.11,,0.0
2023-05-01,Gina Moore,8,1,Gabrielle Davis,4,Lebanon,"Alvarado, Miller and Patterson",80,Alyssa Long,210958.44,14507.18,89601.28,55950.4,40029.64,13084.75,5887.92,3828.97,2575.49,0.11,,0.0
